"ID","YEAR","EXP","WKS","OCC","IND","SOUTH","SMSA","MS","FEM","UNION","ED","BLK","LWAGE"
"A448",1978,36,48,1,0,1,0,1,0,1,10,1,6.7093
"A448",1979,37,51,1,0,1,0,1,0,1,10,1,6.7334
"A448",1980,38,51,1,0,1,0,1,0,1,10,1,6.88755
"A448",1981,39,48,1,0,1,0,1,0,1,10,1,6.95655
"A448",1982,40,43,1,0,1,0,1,0,1,10,1,7.04752
"A449",1976,8,50,1,0,0,0,1,0,0,12,0,5.96615
"A449",1977,9,52,1,0,0,0,1,0,0,12,0,6.08677
"A449",1978,10,50,1,0,0,0,1,0,0,12,0,6.16331
"A449",1979,11,44,1,0,0,0,1,0,0,12,0,6.85646
"A449",1980,12,49,1,1,0,0,1,0,1,12,0,6.57647
"A449",1981,13,50,1,0,0,0,1,0,1,12,0,7.10988
"A449",1982,14,43,1,0,0,0,1,0,0,12,0,7.09008
"A450",1976,7,50,1,1,0,1,1,0,1,11,0,6.48158
"A450",1977,8,48,1,1,0,1,1,0,1,11,0,6.58617
"A450",1978,9,44,1,1,0,1,1,0,1,11,0,6.66058
"A450",1979,10,50,1,1,0,1,1,0,1,11,0,6.76964
"A450",1980,11,50,1,1,0,1,1,0,1,11,0,6.88755
"A450",1981,12,48,1,1,0,1,1,0,1,11,0,6.97354
"A450",1982,13,49,1,1,0,1,1,0,1,11,0,7.08339
"A451",1976,11,50,1,1,0,1,1,0,1,11,0,6.34212
"A451",1977,12,50,1,1,0,1,1,0,1,11,0,6.5582
"A451",1978,13,50,1,1,0,1,1,0,1,11,0,6.66568
"A451",1979,14,50,1,1,0,1,1,0,1,11,0,6.7546
"A451",1980,15,50,1,1,0,1,1,0,1,11,0,6.83303
"A451",1981,16,48,1,1,0,1,1,0,1,11,0,6.93537
"A451",1982,17,37,1,1,0,1,1,0,1,11,0,7.0076
"A452",1976,9,34,1,1,0,1,0,1,0,12,0,5.94017
"A452",1977,10,48,1,1,0,1,0,1,0,12,0,5.8861
"A452",1978,11,47,1,1,0,1,0,1,0,12,0,6.06379
"A452",1979,12,45,1,1,0,1,0,1,0,12,0,5.90808
"A452",1980,13,49,1,1,0,1,0,1,0,12,0,6.24804
"A452",1981,14,48,1,1,0,1,0,1,0,12,0,6.50279
"A452",1982,15,45,1,1,0,1,0,1,0,12,0,6.4677
"A453",1976,34,45,1,0,0,1,0,0,0,12,0,6.80239
"A453",1977,35,48,1,0,0,1,0,0,0,12,0,6.83411
"A453",1978,36,47,1,0,0,1,0,0,1,12,0,6.89366
"A453",1979,37,46,1,0,0,1,0,0,0,12,0,6.89366
"A453",1980,38,49,1,0,0,1,0,0,0,12,0,7.01392
"A453",1981,39,48,1,0,0,1,0,0,1,12,0,7.17012
"A453",1982,40,46,1,0,0,1,0,0,1,12,0,7.2998
"A454",1976,8,48,1,0,0,1,1,0,1,12,0,6.52356
"A454",1977,9,52,1,0,0,1,1,0,1,12,0,6.55393
"A454",1978,10,51,1,0,0,1,1,0,1,12,0,6.55393
"A454",1979,11,49,1,0,0,1,1,0,1,12,0,6.78333
"A454",1980,12,50,0,0,0,1,1,0,0,12,0,7.04752
"A454",1981,13,49,0,0,0,1,1,0,0,12,0,7.02554
"A454",1982,14,49,0,0,0,1,1,0,0,12,0,7.20786
"A455",1976,24,49,1,0,0,0,1,0,0,8,0,6.10925
"A455",1977,25,49,1,0,0,1,1,0,0,8,0,6.20456
"A455",1978,26,49,1,0,0,1,1,0,0,8,0,6.19441
"A455",1979,27,50,1,1,0,1,1,0,0,8,0,6.28227
"A455",1980,28,49,1,1,0,1,1,0,0,8,0,6.35437
"A455",1981,29,49,1,1,0,1,1,0,0,8,0,6.49979
"A455",1982,30,51,1,1,0,1,1,0,0,8,0,6.5582
"A456",1976,23,49,0,1,1,0,1,0,0,11,0,6.51471
"A456",1977,24,48,0,1,1,0,1,0,0,11,0,6.59578
"A456",1978,25,46,0,1,1,0,1,0,0,11,0,6.66568
"A456",1979,26,48,0,1,1,0,1,0,0,11,0,6.59987
"A456",1980,27,48,0,1,1,0,1,0,0,11,0,6.88755
"A456",1981,28,48,0,0,1,0,1,0,0,11,0,6.95273
"A456",1982,29,49,0,0,1,0,1,0,0,11,0,6.95655
"A457",1976,34,52,1,0,0,1,1,0,1,10,0,5.93754
"A457",1977,35,50,1,0,0,1,1,0,1,10,0,6.0845
"A457",1978,36,50,1,0,0,1,1,0,1,10,0,6.06146
"A457",1979,37,51,1,0,0,1,1,0,1,10,0,6.21461
"A457",1980,38,50,1,0,0,1,1,0,1,10,0,6.21461
"A457",1981,39,50,1,0,0,1,1,0,1,10,0,6.30262
"A457",1982,40,50,1,0,0,1,1,0,1,10,0,6.39693
"A458",1976,12,41,0,0,1,1,1,0,0,17,0,6.51471
"A458",1977,13,41,0,0,1,1,1,0,0,17,0,6.61338
"A458",1978,14,43,0,0,1,1,1,0,0,17,0,6.71538
"A458",1979,15,41,0,0,1,1,1,0,0,17,0,6.81892
"A458",1980,16,42,0,0,1,1,1,0,0,17,0,6.95655
"A458",1981,17,40,0,0,1,1,1,0,0,17,0,7.04752
"A458",1982,18,51,0,0,1,1,1,0,0,17,0,6.85435
"A459",1976,21,47,1,0,0,1,1,0,0,14,0,6.31716
"A459",1977,22,47,1,0,0,1,1,0,0,14,0,6.6958
"A459",1978,23,47,1,0,0,1,1,0,0,14,0,6.81564
"A459",1979,24,46,1,0,0,1,1,0,0,14,0,6.87213
"A459",1980,25,47,1,0,0,1,1,0,0,14,0,7.10661
"A459",1981,26,47,1,0,0,1,1,0,0,14,0,7.09672
"A459",1982,27,46,1,0,0,1,1,0,0,14,0,7.20042
"A460",1976,7,47,1,0,0,0,1,0,1,12,0,6.49979
"A460",1977,8,41,1,0,0,0,1,0,1,12,0,6.72743
"A460",1978,9,44,1,0,0,0,1,0,1,12,0,6.71538
"A460",1979,10,50,1,0,0,0,0,0,1,12,0,6.77878
"A460",1980,11,44,1,0,0,0,0,0,1,12,0,6.91274
"A460",1981,12,43,1,0,0,0,1,0,1,12,0,6.93245
"A460",1982,13,43,1,0,0,0,1,0,1,12,0,7.40853
"A461",1976,29,50,0,1,0,0,1,0,0,12,0,6.32794
"A461",1977,30,49,0,1,0,0,1,0,0,12,0,6.44572
"A461",1978,31,49,0,1,0,0,1,0,0,12,0,6.45362
"A461",1979,32,49,0,1,0,0,1,0,0,12,0,6.50728
"A461",1980,33,49,0,1,0,0,1,0,0,12,0,6.69703
"A461",1981,34,49,0,1,0,0,1,0,0,12,0,6.81344
"A461",1982,35,49,0,1,0,0,1,0,0,12,0,6.85646
"A462",1976,36,39,1,0,0,1,1,0,0,6,0,6.16331
"A462",1977,37,44,1,0,0,1,1,0,0,6,0,6.39693
"A462",1978,38,25,1,1,0,1,1,0,0,6,0,5.95584
"A462",1979,39,51,1,1,0,1,1,0,0,6,0,6.07535
"A462",1980,40,50,1,1,0,1,1,0,0,6,0,6.2634
"A462",1981,41,49,1,1,0,1,1,0,0,6,0,6.33683
"A462",1982,42,37,1,1,0,1,1,0,0,6,0,6.42162
"A463",1976,13,48,0,0,0,1,0,1,0,17,0,6.67834
"A463",1977,14,50,0,0,0,1,0,1,0,17,0,6.68461
"A463",1978,15,48,0,0,0,1,0,1,0,17,0,6.85646
"A463",1979,16,48,0,0,0,1,0,1,0,17,0,6.85646
"A463",1980,17,47,0,0,0,1,0,1,0,17,0,6.90776
"A463",1981,18,47,0,0,0,1,0,1,0,17,0,7.04752
"A463",1982,19,45,0,0,0,1,0,1,0,17,0,7.27932
"A464",1976,40,49,1,1,0,1,0,1,0,12,0,5.92693
"A464",1977,41,52,1,1,0,1,0,1,0,12,0,5.99146
"A464",1978,42,49,1,1,0,1,0,1,0,12,0,5.85793
"A464",1979,43,50,1,1,0,1,0,1,0,12,0,6.07993
"A464",1980,44,50,1,1,0,1,0,1,0,12,0,6.21461
"A464",1981,45,49,0,1,0,1,0,1,0,12,0,6.43775
"A464",1982,46,49,1,1,0,1,0,1,0,12,0,6.55536
"A465",1976,3,37,0,0,0,1,1,0,1,16,0,6.21461
"A465",1977,4,39,0,0,0,1,1,0,1,16,0,6.38012
"A465",1978,5,36,0,0,0,1,1,0,1,16,0,6.35437
"A465",1979,6,39,0,0,0,1,1,0,1,16,0,6.47697
"A465",1980,7,37,0,0,0,1,1,0,1,16,0,6.43775
"A465",1981,8,38,0,0,0,0,1,0,1,16,0,6.52942
"A465",1982,9,38,0,0,0,0,1,0,1,16,0,6.68461
"A466",1976,28,50,1,1,0,1,1,0,1,12,0,6.24417
"A466",1977,29,38,1,1,0,1,1,0,1,12,0,6.34564
"A466",1978,30,49,1,1,0,1,1,0,1,12,0,6.42162
"A466",1979,31,48,1,1,0,1,1,0,1,12,0,6.51471
"A466",1980,32,49,1,1,0,1,1,0,0,12,0,6.58617
"A466",1981,33,48,1,1,0,1,1,0,1,12,0,6.68461
"A466",1982,34,30,1,1,0,1,1,0,1,12,0,6.7511
"A467",1976,24,46,1,1,0,1,1,0,1,12,0,6.23441
"A467",1977,25,51,1,1,0,1,1,0,1,12,0,6.31897
"A467",1978,26,49,1,1,0,1,1,0,1,12,0,6.42162
"A467",1979,27,49,1,1,0,1,1,0,1,12,0,6.49375
"A467",1980,28,49,1,1,0,1,1,0,1,12,0,6.55108
"A467",1981,29,49,1,1,0,1,1,0,1,12,0,7.00307
"A467",1982,30,49,1,1,0,1,1,0,1,12,0,6.81014
"A468",1976,40,49,0,1,0,1,1,0,0,17,0,6.90575
"A468",1977,41,48,0,1,0,1,1,0,0,17,0,6.90575
"A468",1978,42,48,0,1,0,1,1,0,0,17,0,7.31322
"A468",1979,43,49,0,0,0,1,1,0,0,17,0,7.31322
"A468",1980,44,49,0,1,0,1,1,0,0,17,0,7.31322
"A468",1981,45,49,0,1,0,1,1,0,0,17,0,7.37776
"A468",1982,46,50,0,1,0,1,1,0,0,17,0,7.37776
"A469",1976,44,40,1,0,1,1,0,1,0,9,1,5.39363
"A469",1977,45,35,1,0,1,1,0,1,0,9,1,5.43808
"A469",1978,46,39,1,0,1,1,0,1,0,9,1,4.60517
"A469",1979,47,40,1,0,1,1,0,1,0,9,1,5.0814
"A469",1980,48,39,1,0,1,1,0,1,0,9,1,5.273
"A469",1981,49,38,1,0,1,1,0,1,0,9,1,5.81413
"A469",1982,50,37,1,0,1,1,0,1,0,9,1,5.74939
"A470",1976,10,50,1,1,0,1,1,0,0,12,0,6.52942
"A470",1977,11,50,1,1,0,1,1,0,0,12,0,6.62007
"A470",1978,12,49,1,1,0,1,1,0,0,12,0,6.4599
"A470",1979,13,52,0,1,1,1,1,0,0,12,0,7.00307
"A470",1980,14,51,0,1,1,1,1,0,0,12,0,7.20786
"A470",1981,15,50,0,1,0,0,1,0,0,12,0,7.46737
"A470",1982,16,51,0,1,0,0,1,0,0,12,0,7.14913
"A471",1976,29,49,0,0,0,1,1,0,0,16,0,6.65286
"A471",1977,30,48,0,0,0,1,1,0,0,16,0,6.73102
"A471",1978,31,48,0,0,0,1,1,0,0,16,0,6.82979
"A471",1979,32,46,0,0,0,1,1,0,0,16,0,6.93245
"A471",1980,33,48,0,0,0,1,1,0,0,16,0,7.02554
"A471",1981,34,44,0,0,0,1,1,0,0,16,0,7.1309
"A471",1982,35,44,0,0,0,1,1,0,0,16,0,7.20786
"A472",1976,4,21,0,0,1,0,0,1,0,12,0,5.57973
"A472",1977,5,42,0,0,1,0,0,1,0,12,0,5.73334
"A472",1978,6,49,0,0,1,0,0,1,0,12,0,5.76832
"A472",1979,7,49,0,0,1,0,0,1,0,12,0,5.86647
"A472",1980,8,44,0,0,1,0,0,1,0,12,0,6.06611
"A472",1981,9,47,0,0,1,0,0,1,0,12,0,6.23441
"A472",1982,10,48,0,0,1,0,0,1,0,12,0,6.38688
"A473",1976,5,50,1,0,0,0,1,0,1,14,0,6.42162
"A473",1977,6,48,1,0,0,0,1,0,1,14,0,6.37502
"A473",1978,7,48,1,0,0,0,1,0,1,14,0,6.58617
"A473",1979,8,47,1,0,0,0,1,0,1,14,0,6.76273
"A473",1980,9,50,1,0,0,0,1,0,1,14,0,6.74876
"A473",1981,10,49,1,0,0,0,1,0,1,14,0,6.80239
"A473",1982,11,46,1,0,0,0,1,0,1,14,0,6.93925
"A474",1976,12,52,0,1,1,1,1,0,0,17,0,6.71538
"A474",1977,13,50,0,1,1,1,1,0,0,17,0,6.74524
"A474",1978,14,52,0,1,1,1,1,0,0,17,0,6.88244
"A474",1979,15,51,0,1,1,1,1,0,0,17,0,6.98008
"A474",1980,16,50,0,1,1,1,1,0,0,17,0,7.24423
"A474",1981,17,51,0,0,1,1,1,0,0,17,0,7.43838
"A474",1982,18,52,0,0,1,1,1,0,0,17,0,7.17702
"A475",1976,17,48,1,0,0,0,1,0,1,12,0,6.81344
"A475",1977,18,51,1,0,0,0,1,0,1,12,0,6.88244
"A475",1978,19,50,1,0,0,0,1,0,1,12,0,7.00307
"A475",1979,20,49,1,0,0,0,1,0,1,12,0,7.17012
"A475",1980,21,50,1,0,0,0,1,0,1,12,0,7.17778
"A475",1981,22,48,1,0,0,0,1,0,1,12,0,7.24423
"A475",1982,23,48,1,0,0,0,1,0,1,12,0,7.39326
"A476",1976,26,47,1,1,0,1,1,0,1,10,0,5.8693
"A476",1977,27,49,1,1,0,1,1,0,1,10,0,5.85793
"A476",1978,28,38,1,1,0,1,1,0,1,10,0,5.87774
"A476",1979,29,8,0,0,0,1,1,0,0,10,0,5.85793
"A476",1980,30,43,1,1,0,1,1,0,0,10,0,6.58617
"A476",1981,31,52,1,1,0,1,1,0,0,10,0,6.35437
"A476",1982,32,52,1,1,0,1,1,0,0,10,0,6.58617
"A477",1976,10,47,0,1,0,1,1,0,1,12,0,6.2804
"A477",1977,11,26,0,1,0,1,1,0,1,12,0,6.44572
"A477",1978,12,48,0,1,0,1,1,0,1,12,0,6.48004
"A477",1979,13,48,0,1,0,1,1,0,1,12,0,6.77422
"A477",1980,14,48,0,1,0,1,1,0,1,12,0,6.83195
"A477",1981,15,46,0,1,0,1,1,0,1,12,0,6.90776
"A477",1982,16,49,1,1,0,1,1,0,1,12,0,7.00307
"A478",1976,3,49,1,1,0,1,1,0,1,16,0,6.25383
"A478",1977,4,49,1,1,0,1,1,0,1,16,0,6.46147
"A478",1978,5,48,1,1,0,1,1,0,1,16,0,6.53669
"A478",1979,6,47,1,1,0,1,1,0,1,16,0,6.62007
"A478",1980,7,49,0,1,0,1,1,0,1,16,0,6.63595
"A478",1981,8,49,0,1,0,1,1,0,1,16,0,6.7511
"A478",1982,9,50,0,0,0,1,1,0,0,16,0,6.85646
"A479",1976,21,48,1,0,1,1,1,0,0,12,0,6.90575
"A479",1977,22,48,1,0,1,1,1,0,0,12,0,6.90575
"A479",1978,23,48,1,0,1,1,1,0,0,12,0,7.23418
"A479",1979,24,48,1,0,1,1,0,0,0,12,0,7.2998
"A479",1980,25,48,1,0,1,1,1,0,0,12,0,7.31322
"A479",1981,26,48,1,0,1,1,1,0,0,12,0,7.37588
"A479",1982,27,47,1,0,1,1,1,0,0,12,0,7.61874
"A480",1976,17,51,1,1,1,0,1,0,0,12,0,5.59842
"A480",1977,18,50,1,1,1,0,1,0,0,12,0,6.21461
"A480",1978,19,50,1,1,1,0,1,0,0,12,0,6.10925
"A480",1979,20,50,1,1,1,0,1,0,1,12,0,6.2634
"A480",1980,21,48,1,1,1,0,1,0,1,12,0,6.55108
"A480",1981,22,45,1,1,1,0,1,0,1,12,0,6.80239
"A480",1982,23,42,1,1,1,0,1,0,1,12,0,6.95655
"A481",1976,18,48,0,0,1,0,1,0,0,7,0,5.70378
"A481",1977,19,50,0,0,1,0,1,0,0,7,0,5.72031
"A481",1978,20,50,0,0,1,0,1,0,0,7,0,5.99146
"A481",1979,21,50,0,0,1,0,1,0,0,7,0,6.05209
"A481",1980,22,48,0,0,1,0,1,0,0,7,0,6.21461
"A481",1981,23,48,0,0,1,0,1,0,0,7,0,6.2634
"A481",1982,24,49,0,1,1,0,1,0,0,7,0,6.30992
"A482",1976,10,44,1,0,1,1,1,0,0,11,0,6.35437
"A482",1977,11,49,1,0,1,1,1,0,0,11,0,6.35437
"A482",1978,12,50,1,0,1,1,1,0,0,11,0,6.53669
"A482",1979,13,49,1,0,1,1,1,0,0,11,0,6.60665
"A482",1980,14,48,1,0,1,1,1,0,0,11,0,6.60665
"A482",1981,15,48,1,0,1,1,1,0,0,11,0,6.75693
"A482",1982,16,49,1,0,1,1,1,0,0,11,0,6.95177
"A483",1976,7,50,0,0,1,1,0,0,1,14,1,6.07535
"A483",1977,8,50,0,0,1,1,0,0,1,14,1,6.35437
"A483",1978,9,49,0,0,1,1,0,0,1,14,1,6.58617
"A483",1979,10,48,0,0,1,1,0,0,1,14,1,6.58893
"A483",1980,11,46,0,0,1,1,0,0,1,14,1,6.59304
"A483",1981,12,49,0,0,1,1,0,0,1,14,1,6.84268
"A483",1982,13,47,0,0,1,1,0,0,1,14,1,6.97261
"A484",1976,7,44,1,0,0,1,1,0,1,10,0,6.56103
"A484",1977,8,49,1,0,0,1,1,0,1,10,0,6.90575
"A484",1978,9,45,1,0,0,1,1,0,1,10,0,6.7334
"A484",1979,10,49,1,0,0,1,1,0,1,10,0,6.8742
"A484",1980,11,47,1,0,0,1,1,0,1,10,0,7.03439
"A484",1981,12,49,1,0,0,1,1,0,1,10,0,7.03527
"A484",1982,13,39,1,0,0,1,1,0,1,10,0,7.19669
"A485",1976,18,49,0,1,0,1,1,0,1,12,0,6.35611
"A485",1977,19,49,0,1,0,1,1,0,1,12,0,6.49224
"A485",1978,20,49,0,1,0,1,1,0,1,12,0,6.65929
"A485",1979,21,49,0,1,0,1,1,0,1,12,0,6.56948
"A485",1980,22,49,0,1,0,1,1,0,1,12,0,6.80017
"A485",1981,23,49,0,1,0,1,1,0,1,12,0,6.73102
"A485",1982,24,48,0,1,0,1,1,0,1,12,0,6.9256
"A486",1976,32,48,1,0,0,1,1,0,1,9,0,6.90575
"A486",1977,33,52,1,0,0,1,1,0,1,9,0,6.90575
"A486",1978,34,50,1,0,0,1,1,0,1,9,0,6.95655
"A486",1979,35,51,1,0,0,1,1,0,1,9,0,7.02554
"A486",1980,36,43,1,0,0,1,1,0,1,9,0,7.09008
"A486",1981,37,50,1,0,0,1,1,0,1,9,0,7.09008
"A486",1982,38,49,1,0,0,1,1,0,1,9,0,7.24423
"A487",1976,10,49,0,0,0,1,1,0,1,15,0,6.72743
"A487",1977,11,49,0,0,0,1,1,0,1,15,0,6.80239
"A487",1978,12,48,0,0,0,1,1,0,1,15,0,6.88653
"A487",1979,13,48,0,0,0,1,1,0,1,15,0,6.95655
"A487",1980,14,47,0,0,0,1,1,0,1,15,0,7.09008
"A487",1981,15,46,0,0,0,1,1,0,1,15,0,7.26193
"A487",1982,16,43,0,0,0,1,1,0,1,15,0,7.42833
"A488",1976,26,41,1,0,0,1,1,0,1,12,0,6.55251
"A488",1977,27,47,1,0,0,1,1,0,1,12,0,6.62407
"A488",1978,28,32,1,0,0,0,1,0,1,12,0,6.78672
"A488",1979,29,46,1,0,0,0,1,0,1,12,0,6.83087
"A488",1980,30,44,1,0,0,0,1,0,1,12,0,7.04491
"A488",1981,31,45,1,0,0,0,1,0,1,12,0,7.02643
"A488",1982,32,23,1,0,0,0,1,0,1,12,0,7.13569
"A489",1976,31,50,0,0,1,1,1,0,0,12,0,6.5903
"A489",1977,32,50,0,0,1,1,1,0,0,12,0,6.62007
"A489",1978,33,50,0,0,1,1,1,0,0,12,0,6.65286
"A489",1979,34,50,0,0,1,1,1,0,0,12,0,6.71538
"A489",1980,35,51,0,0,1,1,1,0,0,12,0,6.77422
"A489",1981,36,50,1,0,1,1,1,0,0,12,0,6.85646
"A489",1982,37,51,0,0,1,1,1,0,0,12,0,6.93245
"A490",1976,24,46,0,1,0,1,0,0,0,16,0,6.80239
"A490",1977,25,45,0,1,0,1,0,0,0,16,0,6.90575
"A490",1978,26,47,0,1,0,1,1,0,1,16,0,6.90776
"A490",1979,27,49,0,1,0,1,1,0,0,16,0,7.01481
"A490",1980,28,47,0,1,0,1,1,0,0,16,0,7.03878
"A490",1981,29,47,0,1,0,1,1,0,0,16,0,6.9489
"A490",1982,30,49,0,1,0,1,1,0,0,16,0,7.19669
"A491",1976,7,12,1,0,0,1,1,0,1,12,0,6.27288
"A491",1977,8,25,1,0,0,1,1,0,1,12,0,6.46303
"A491",1978,9,49,1,0,0,1,1,0,1,12,0,6.53088
"A491",1979,10,51,1,0,0,1,1,0,1,12,0,6.6695
"A491",1980,11,50,1,0,0,1,1,0,1,12,0,6.66696
"A491",1981,12,50,1,0,0,1,1,0,0,12,0,7.02554
"A491",1982,13,46,1,0,0,1,0,0,0,12,0,7.02554
"A492",1976,22,48,0,0,0,1,0,1,1,12,0,6.15698
"A492",1977,23,47,0,0,0,1,0,1,1,12,0,6.10925
"A492",1978,24,48,0,0,0,1,0,1,1,12,0,6.33683
"A492",1979,25,49,0,0,0,1,0,1,1,12,0,6.35957
"A492",1980,26,48,0,0,0,1,0,1,1,12,0,6.58755
"A492",1981,27,47,0,0,0,1,0,1,1,12,0,6.71296
"A492",1982,28,47,0,0,0,1,0,1,1,12,0,5.84932
"A493",1976,12,50,0,1,1,0,1,0,0,14,0,6.55108
"A493",1977,13,50,0,1,1,1,1,0,0,14,0,6.62007
"A493",1978,14,48,0,1,1,1,1,0,0,14,0,6.70073
"A493",1979,15,49,0,1,1,1,1,0,0,14,0,6.77194
"A493",1980,16,49,0,1,1,1,1,0,0,14,0,6.85646
"A493",1981,17,49,0,1,1,1,1,0,0,14,0,7.09008
"A493",1982,18,49,1,1,1,1,1,0,0,14,0,6.97261
"A494",1976,39,44,1,1,0,1,0,1,1,14,1,5.94803
"A494",1977,40,48,1,1,0,1,0,1,1,14,1,6.05209
"A494",1978,41,35,1,1,0,1,0,1,1,14,1,6.11589
"A494",1979,42,48,1,1,0,1,0,1,1,14,1,6.18002
"A494",1980,43,48,1,1,0,1,0,1,1,14,1,6.25958
"A494",1981,44,48,1,1,0,1,0,1,1,14,1,6.31536
"A494",1982,45,48,1,1,0,1,0,1,1,14,1,6.36819
"A495",1976,8,41,1,0,0,0,1,0,0,14,0,6.21461
"A495",1977,9,42,1,0,0,0,1,0,0,14,0,6.30992
"A495",1978,10,48,1,0,0,1,1,0,1,14,0,6.68461
"A495",1979,11,52,1,0,0,1,1,0,1,14,0,6.74288
"A495",1980,12,51,1,0,0,1,1,0,1,14,0,6.81344
"A495",1981,13,51,1,0,0,1,1,0,1,14,0,6.80239
"A495",1982,14,49,1,0,0,1,1,0,1,14,0,6.95655
"A496",1976,33,41,1,1,0,1,1,0,1,8,0,6.90575
"A496",1977,34,45,1,1,0,1,1,0,1,8,0,6.90575
"A496",1978,35,47,1,1,0,1,1,0,1,8,0,7.18463
"A496",1979,36,46,1,1,0,1,1,0,1,8,0,7.28893
"A496",1980,37,43,1,1,0,1,1,0,1,8,0,7.3908
"A496",1981,38,47,1,1,0,1,1,0,1,8,0,7.48661
"A496",1982,39,46,1,1,0,1,1,0,1,8,0,7.5606
"A497",1976,15,49,1,0,0,1,1,0,0,14,0,6.90575
"A497",1977,16,49,0,0,0,1,1,0,0,14,0,6.90575
"A497",1978,17,49,0,0,0,1,1,0,0,14,0,7.09008
"A497",1979,18,48,0,0,0,1,1,0,0,14,0,7.24423
"A497",1980,19,48,0,0,0,1,1,0,0,14,0,7.35436
"A497",1981,20,48,0,0,0,1,1,0,0,14,0,7.29097
"A497",1982,21,47,0,0,0,1,1,0,0,14,0,7.46737
"A498",1976,20,46,0,0,0,1,0,1,0,12,0,6.2634
"A498",1977,21,49,0,0,0,1,0,1,0,12,0,6.30079
"A498",1978,22,48,0,0,0,1,0,1,0,12,0,6.39693
"A498",1979,23,49,0,0,0,1,0,1,0,12,0,6.39693
"A498",1980,24,49,0,0,0,1,0,1,0,12,0,6.5582
"A498",1981,25,35,0,0,0,1,0,1,0,12,0,6.77422
"A498",1982,26,36,0,0,0,1,0,1,0,12,0,6.86901
"A499",1976,34,6,1,1,0,1,1,0,1,11,0,6.35957
"A499",1977,35,48,1,1,0,1,1,0,1,11,0,6.45677
"A499",1978,36,47,1,1,0,1,1,0,1,11,0,6.61338
"A499",1979,37,45,1,1,0,1,1,0,1,11,0,6.63988
"A499",1980,38,44,1,1,0,1,1,0,1,11,0,6.77422
"A499",1981,39,47,1,1,0,1,1,0,1,11,0,6.79122
"A499",1982,40,47,1,1,0,1,1,0,1,11,0,6.84055
"A500",1976,3,46,0,0,0,0,1,0,0,17,0,6.62007
"A500",1977,4,48,0,0,0,0,1,0,0,17,0,6.62007
"A500",1978,5,48,0,0,0,0,1,0,0,17,0,6.68461
"A500",1979,6,49,0,0,0,0,1,0,0,17,0,6.88755
"A500",1980,7,49,0,0,0,0,1,0,0,17,0,6.85646
"A500",1981,8,49,0,0,0,0,1,0,0,17,0,5.98896
"A500",1982,9,48,0,0,1,1,1,0,0,17,0,6.12687
"A501",1976,28,46,1,1,1,1,1,0,1,12,0,6.35957
"A501",1977,29,47,1,1,1,1,1,0,1,12,0,6.45205
"A501",1978,30,47,1,1,1,1,1,0,1,12,0,6.52942
"A501",1979,31,46,1,1,1,1,1,0,1,12,0,6.63857
"A501",1980,32,46,1,1,1,1,1,0,1,12,0,6.79122
"A501",1981,33,38,1,1,1,1,1,0,1,12,0,6.95655
"A501",1982,34,45,0,1,1,1,1,0,1,12,0,7.03439
"A502",1976,14,44,0,0,0,0,0,1,0,17,0,6.64639
"A502",1977,15,44,0,0,0,0,0,1,1,17,0,6.71538
"A502",1978,16,44,0,0,0,0,0,1,1,17,0,6.77422
"A502",1979,17,44,0,0,0,0,0,1,1,17,0,6.95655
"A502",1980,18,44,0,0,0,0,0,1,1,17,0,6.95655
"A502",1981,19,44,0,0,0,0,0,1,1,17,0,7.20786
"A502",1982,20,41,0,0,0,0,0,1,1,17,0,7.18917
"A503",1976,7,46,1,0,0,1,1,0,1,12,0,6.80239
"A503",1977,8,40,1,0,0,1,1,0,1,12,0,6.90575
"A503",1978,9,45,1,0,0,1,1,0,1,12,0,7.1025
"A503",1979,10,46,1,0,0,1,1,0,1,12,0,7.12769
"A503",1980,11,47,1,0,0,1,1,0,1,12,0,7.18311
"A503",1981,12,46,1,0,0,1,1,0,1,12,0,7.35372
"A503",1982,13,49,1,0,0,1,1,0,1,12,0,7.40001
"A504",1976,8,46,0,1,0,1,1,0,1,12,0,6.49072
"A504",1977,9,49,1,1,0,1,1,0,0,12,0,6.64509
"A504",1978,10,47,1,1,0,1,0,0,0,12,0,6.80239
"A504",1979,11,46,1,1,0,1,0,0,0,12,0,6.73102
"A504",1980,12,40,1,1,0,1,1,0,0,12,0,7.03703
"A504",1981,13,46,1,1,0,1,1,0,0,12,0,6.49072
"A504",1982,14,48,1,1,0,1,1,0,1,12,0,7.31122
"A505",1976,23,48,0,0,0,0,1,0,0,16,0,6.90575
"A505",1977,24,47,0,0,0,0,1,0,0,16,0,6.90575
"A505",1978,25,48,0,0,0,0,1,0,0,16,0,7.43838
"A505",1979,26,48,0,0,0,0,1,0,0,16,0,7.6009
"A505",1980,27,48,0,0,0,0,1,0,0,16,0,6.77422
"A505",1981,28,48,0,0,0,0,1,0,0,16,0,7.62071
"A505",1982,29,47,0,0,0,0,1,0,0,16,0,7.79028
"A506",1976,5,52,1,0,0,1,1,0,0,12,0,6.35437
"A506",1977,6,51,1,0,0,1,1,0,0,12,0,6.43775
"A506",1978,7,51,1,0,0,1,1,0,0,12,0,6.55108
"A506",1979,8,51,1,0,0,1,1,0,0,12,0,6.68461
"A506",1980,9,52,1,0,0,1,1,0,0,12,0,6.74524
"A506",1981,10,51,1,0,0,1,1,0,0,12,0,6.68461
